subj_id,qual_col,measure,row,Name,TextResp1,TextResp2,correctPermissive1,correctPermissive2
R_cO0dBs5ofX0BOpT,NameResp_TEXT(33),NameResp_TEXT,33,lock,woman,woman,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(33),NameResp_TEXT,33,lock,front of a camera,front of a camera,0,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(33),NameResp_TEXT,33,lock,A picture/video  being taken of you ,A picture/video  being taken of you ,0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(33),NameResp_TEXT,33,lock,teardrop,teardrop,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(33),NameResp_TEXT,33,lock,train,train,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,lock,1,1
R_bjv98vU4STp6zQx,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,lock,1,1
R_9KB1XzOy6rP7O1D,NameResp_TEXT(33),NameResp_TEXT,33,lock,camera,camera,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(33),NameResp_TEXT,33,lock,camera,camera,0,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(33),NameResp_TEXT,33,lock,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(33),NameResp_TEXT,33,lock,siren,siren,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(33),NameResp_TEXT,33,lock,a chair,a chair,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(33),NameResp_TEXT,33,lock,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(33),NameResp_TEXT,33,lock,,,0,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(33),NameResp_TEXT,33,lock,,,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(33),NameResp_TEXT,33,lock,train head on,train head on,0,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,lock,1,1
R_6zhc96D1g2EpM2h,NameResp_TEXT(33),NameResp_TEXT,33,lock,a lock,lock,0,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(33),NameResp_TEXT,33,lock,,,0,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_0NWkLPKVngfskaV,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(34),NameResp_TEXT,34,car,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(34),NameResp_TEXT,34,car,a bed and sleeping person,a bed and sleeping person,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(34),NameResp_TEXT,34,car,truck,a truck,1,0
R_03dyKKqahwimd1z,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(34),NameResp_TEXT,34,car,,,0,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_81xh6ldt0VxOPHL,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(34),NameResp_TEXT,34,car,sloth,sloth,0,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(34),NameResp_TEXT,34,car,boat,boat,0,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_dbuBKRXlnjouSRD,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_81i04UQTtFxOXlz,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_aflUaQ1v901DTZb,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_9movxfJr3JHx4c5,NameResp_TEXT(34),NameResp_TEXT,34,car,,,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_7Os34FuyUOKUtAV,NameResp_TEXT(34),NameResp_TEXT,34,car,dog,dog,0,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(34),NameResp_TEXT,34,car,,,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(34),NameResp_TEXT,34,car,taxi,Person attempting to get a taxi,1,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_cO0dBs5ofX0BOpT,NameResp_TEXT(34),NameResp_TEXT,34,car,,,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(34),NameResp_TEXT,34,car,Taxi,Taxi,1,1
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(34),NameResp_TEXT,34,car,,,0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(34),NameResp_TEXT,34,car,,,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_02GRIQd5MDRenPf,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_bjv98vU4STp6zQx,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_9KB1XzOy6rP7O1D,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_eDMsuefXH4Nvbhz,NameResp_TEXT(34),NameResp_TEXT,34,car,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(34),NameResp_TEXT,34,car,taxi,taxi,1,1
R_6ujqTETwTzRExX7,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car under a tree,0,1
R_1NfgfYV1GvFsWiN,NameResp_TEXT(34),NameResp_TEXT,34,car,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(34),NameResp_TEXT,34,car,,,0,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(34),NameResp_TEXT,34,car,,,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_9FZPEV6r7ezLOSN,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,1,1
R_6zhc96D1g2EpM2h,NameResp_TEXT(34),NameResp_TEXT,34,car,car,car,0,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(34),NameResp_TEXT,34,car,,,0,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(35),NameResp_TEXT,35,crib,old camera,old camera,0,0
R_0NWkLPKVngfskaV,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,crib,1,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,crib,1,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(35),NameResp_TEXT,35,crib,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(35),NameResp_TEXT,35,crib,a subway station,a subway station,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(35),NameResp_TEXT,35,crib,,,0,0
R_03dyKKqahwimd1z,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,crib,1,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib ,baby crib,0,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(35),NameResp_TEXT,35,crib,,,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,crib,1,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(35),NameResp_TEXT,35,crib,building,building,0,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,crib,0,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(35),NameResp_TEXT,35,crib,bench,bench,0,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib ,crib,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,crib,1,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,crib,0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(35),NameResp_TEXT,35,crib,,,0,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,crib,1,1
R_dbuBKRXlnjouSRD,NameResp_TEXT(35),NameResp_TEXT,35,crib,athens,athens,0,0
R_81i04UQTtFxOXlz,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,a baby's crib,0,1
R_aflUaQ1v901DTZb,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,baby crib,0,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(35),NameResp_TEXT,35,crib,building,building,0,0
R_9movxfJr3JHx4c5,NameResp_TEXT(35),NameResp_TEXT,35,crib,mailbox,mailbox,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(35),NameResp_TEXT,35,crib,building,building,0,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(35),NameResp_TEXT,35,crib,building,building,0,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,crib,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,a baby's crib,0,1
R_cAPsFbVcU6FKEpT,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,baby crib,0,1
R_cO0dBs5ofX0BOpT,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,crib,1,1
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,crib,1,1
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,baby Crib,0,1
R_0cuIBoqJYSnYnLT,NameResp_TEXT(35),NameResp_TEXT,35,crib,train,train,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(35),NameResp_TEXT,35,crib,bus,bus,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(35),NameResp_TEXT,35,crib,train,train,0,0
R_bjv98vU4STp6zQx,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,crib,1,1
R_9KB1XzOy6rP7O1D,NameResp_TEXT(35),NameResp_TEXT,35,crib,stairs,stairs,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib ,crib ,0,1
R_eDMsuefXH4Nvbhz,NameResp_TEXT(35),NameResp_TEXT,35,crib,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(35),NameResp_TEXT,35,crib,cradle,cradle,1,1
R_6ujqTETwTzRExX7,NameResp_TEXT(35),NameResp_TEXT,35,crib,a building,a building,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(35),NameResp_TEXT,35,crib,Cradle,Cradle,1,1
R_0TiNGME0OVqJO3H,NameResp_TEXT(35),NameResp_TEXT,35,crib,,,0,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(35),NameResp_TEXT,35,crib,cradle,a cradle,1,1
R_aWcEn0nidpymQER,NameResp_TEXT(35),NameResp_TEXT,35,crib,cage ,cage ,0,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(35),NameResp_TEXT,35,crib,building,building,0,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,crib,0,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(35),NameResp_TEXT,35,crib,,,0,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,video camera,video camera,1,1
R_0NWkLPKVngfskaV,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,oven,oven,0,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_03dyKKqahwimd1z,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,train,train,0,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,video camera,video camera,1,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,Glasses,Glasses,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,video camera,video camera,1,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,a person on a type writer,a person on a type writer,0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,video camera,video camera,1,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,camera,camera,1,1
R_81i04UQTtFxOXlz,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_aflUaQ1v901DTZb,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,room in a house,room in a house,0,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,camera,camera,1,1
R_9movxfJr3JHx4c5,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,a building,a building,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,video camera,video camera,1,1
R_cAPsFbVcU6FKEpT,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,guy playing piano,guy playing piano,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,buildings,buildings,0,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,"The left side looks like a room with bunkbeds, and the right side looks like there is a mirror from a large vehicle","The left side looks like a room with bunkbeds, and the right side looks like there is a mirror from a large vehicle",0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,glasses,glasses,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,camera,camera,1,1
R_bjv98vU4STp6zQx,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,camera ,camera ,1,1
R_eDMsuefXH4Nvbhz,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,elephant with glasses and a gun,elephant with glasses and a gun,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,pinball machines,pinball machines,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,a man with a huge pair of sunglasses in front of him,a man with a huge pair of sunglasses in front of him,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,video camera ,video camera ,1,1
R_9FZPEV6r7ezLOSN,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,monster,monster,0,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,people standing by windows,people standing by windows,0,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,,0,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(37),NameResp_TEXT,37,trophy,bell,bell,0,0
R_0NWkLPKVngfskaV,NameResp_TEXT(37),NameResp_TEXT,37,trophy,two dogs,two dogs,0,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(37),NameResp_TEXT,37,trophy,chalice,chalice,1,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_03dyKKqahwimd1z,NameResp_TEXT(37),NameResp_TEXT,37,trophy,man's face,man's face,0,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(37),NameResp_TEXT,37,trophy,lamp,lamp,0,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(37),NameResp_TEXT,37,trophy,a man offering something,a man offering something,0,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(37),NameResp_TEXT,37,trophy,chalice,chalice,1,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(37),NameResp_TEXT,37,trophy,Rabbit in a suit,Rabbit in a suit,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(37),NameResp_TEXT,37,trophy,hourglass,hourglass,0,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(37),NameResp_TEXT,37,trophy,multiple faces,multiple faces,0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(37),NameResp_TEXT,37,trophy,my future,my future,0,0
R_81i04UQTtFxOXlz,NameResp_TEXT(37),NameResp_TEXT,37,trophy,hot air balloon ,hot air balloon ,0,0
R_aflUaQ1v901DTZb,NameResp_TEXT(37),NameResp_TEXT,37,trophy,gumball machine,gumball machine,0,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(37),NameResp_TEXT,37,trophy,lamp,lamp,0,0
R_9movxfJr3JHx4c5,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(37),NameResp_TEXT,37,trophy,a mans face,a mans face,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(37),NameResp_TEXT,37,trophy,trophy,Man presenting trophy,0,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(37),NameResp_TEXT,37,trophy,close up man's face,close up man's face,0,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(37),NameResp_TEXT,37,trophy,man,man,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(37),NameResp_TEXT,37,trophy,man,man,0,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(37),NameResp_TEXT,37,trophy,trophy,Person with trophy ,0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(37),NameResp_TEXT,37,trophy,face,face,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(37),NameResp_TEXT,37,trophy,dress,dress,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(37),NameResp_TEXT,37,trophy,lamp,lamp,0,0
R_bjv98vU4STp6zQx,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(37),NameResp_TEXT,37,trophy,face,face,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(37),NameResp_TEXT,37,trophy,king,king,0,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(37),NameResp_TEXT,37,trophy,goblet,man holding a goblet,1,0
R_6ujqTETwTzRExX7,NameResp_TEXT(37),NameResp_TEXT,37,trophy,a man,a man,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(37),NameResp_TEXT,37,trophy,train ,train ,0,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(37),NameResp_TEXT,37,trophy,glass,glass,0,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(37),NameResp_TEXT,37,trophy,hourglass,hourglass,0,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,,0,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,,0,0
R_0NWkLPKVngfskaV,NameResp_TEXT(38),NameResp_TEXT,38,calculator,desk,desk,0,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator,calculator,1,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator,calculator,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a carraige,a carraige,0,0
R_03dyKKqahwimd1z,NameResp_TEXT(38),NameResp_TEXT,38,calculator,truck,truck,0,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(38),NameResp_TEXT,38,calculator,pager,pager,0,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car,car,0,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car,car,0,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(38),NameResp_TEXT,38,calculator,bus,bus,0,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(38),NameResp_TEXT,38,calculator,floppy disk,floppy disk,0,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(38),NameResp_TEXT,38,calculator,truck,truck,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car,car,0,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a school bus,a school bus,0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator,calculator,1,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,,0,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(38),NameResp_TEXT,38,calculator,floppy disk,floppy disk,0,0
R_81i04UQTtFxOXlz,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a refrigerator ,a refrigerator ,0,0
R_aflUaQ1v901DTZb,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car,car,0,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,,0,0
R_9movxfJr3JHx4c5,NameResp_TEXT(38),NameResp_TEXT,38,calculator,gas pump,gas pump,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(38),NameResp_TEXT,38,calculator,shield,shield,0,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(38),NameResp_TEXT,38,calculator,robot,robot,0,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a car driving offroad,a car driving offroad,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(38),NameResp_TEXT,38,calculator,typewriter,typewriter,0,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car,car,0,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(38),NameResp_TEXT,38,calculator,phone ,phone ,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(38),NameResp_TEXT,38,calculator,old car,old car,0,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,,0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(38),NameResp_TEXT,38,calculator,lion,lion,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator,calculator,1,1
R_bjv98vU4STp6zQx,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,,0,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(38),NameResp_TEXT,38,calculator,building,building,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(38),NameResp_TEXT,38,calculator,truck,truck,0,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a truck,a truck,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator,calculator,0,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a buggy crash,a buggy crash,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(38),NameResp_TEXT,38,calculator,bus,bus,0,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator,calculator,1,1
