subj_id,qual_col,row,Name,TextResp,isCorrect
R_bjv98vU4STp6zQx,NameResp_TEXT(36),36,camcoder,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(36),36,camcoder,,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(36),36,camcoder,camera ,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(36),36,camcoder,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(36),36,camcoder,elephant with glasses and a gun,0
R_6ujqTETwTzRExX7,NameResp_TEXT(36),36,camcoder,pinball machines,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(36),36,camcoder,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(36),36,camcoder,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(36),36,camcoder,a man with a huge pair of sunglasses in front of him,0
R_aWcEn0nidpymQER,NameResp_TEXT(36),36,camcoder,video camera ,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(36),36,camcoder,monster,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(36),36,camcoder,people standing by windows,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(36),36,camcoder,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(37),37,trophy,bell,0
R_0NWkLPKVngfskaV,NameResp_TEXT(37),37,trophy,two dogs,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(37),37,trophy,trophy,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(37),37,trophy,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(37),37,trophy,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(37),37,trophy,,0
R_03dyKKqahwimd1z,NameResp_TEXT(37),37,trophy,man's face,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(37),37,trophy,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(37),37,trophy,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(37),37,trophy,lamp,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(37),37,trophy,a man offering something,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(37),37,trophy,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(37),37,trophy,trophy,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(37),37,trophy,Rabbit in a suit,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(37),37,trophy,hourglass,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(37),37,trophy,multiple faces,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(37),37,trophy,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(37),37,trophy,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(37),37,trophy,my future,0
R_81i04UQTtFxOXlz,NameResp_TEXT(37),37,trophy,hot air balloon ,0
R_aflUaQ1v901DTZb,NameResp_TEXT(37),37,trophy,gumball machine,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(37),37,trophy,lamp,0
R_9movxfJr3JHx4c5,NameResp_TEXT(37),37,trophy,,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(37),37,trophy,,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(37),37,trophy,,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(37),37,trophy,a mans face,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(37),37,trophy,trophy,1
R_cAPsFbVcU6FKEpT,NameResp_TEXT(37),37,trophy,close up man's face,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(37),37,trophy,man,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(37),37,trophy,man,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(37),37,trophy,trophy,1
R_0cuIBoqJYSnYnLT,NameResp_TEXT(37),37,trophy,face,0
R_9KSFfd62afsuieF,NameResp_TEXT(37),37,trophy,dress,0
R_02GRIQd5MDRenPf,NameResp_TEXT(37),37,trophy,lamp,0
R_bjv98vU4STp6zQx,NameResp_TEXT(37),37,trophy,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(37),37,trophy,face,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(37),37,trophy,king,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(37),37,trophy,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(37),37,trophy,trophy,1
R_6ujqTETwTzRExX7,NameResp_TEXT(37),37,trophy,a man,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(37),37,trophy,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(37),37,trophy,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(37),37,trophy,,0
R_aWcEn0nidpymQER,NameResp_TEXT(37),37,trophy,train ,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(37),37,trophy,glass,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(37),37,trophy,hourglass,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(37),37,trophy,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(38),38,calculator,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(38),38,calculator,desk,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(38),38,calculator,calculator,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(38),38,calculator,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(38),38,calculator,calculator,1
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(38),38,calculator,a carraige,0
R_03dyKKqahwimd1z,NameResp_TEXT(38),38,calculator,truck,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(38),38,calculator,pager,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(38),38,calculator,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(38),38,calculator,car,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(38),38,calculator,car,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(38),38,calculator,bus,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(38),38,calculator,floppy disk,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(38),38,calculator,truck,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(38),38,calculator,car,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(38),38,calculator,a school bus,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(38),38,calculator,calculator,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(38),38,calculator,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(38),38,calculator,floppy disk,0
R_81i04UQTtFxOXlz,NameResp_TEXT(38),38,calculator,a refrigerator ,0
R_aflUaQ1v901DTZb,NameResp_TEXT(38),38,calculator,car,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(38),38,calculator,,0
R_9movxfJr3JHx4c5,NameResp_TEXT(38),38,calculator,gas pump,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(38),38,calculator,shield,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(38),38,calculator,robot,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(38),38,calculator,a car driving offroad,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(38),38,calculator,typewriter,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(38),38,calculator,car,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(38),38,calculator,phone ,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(38),38,calculator,old car,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(38),38,calculator,,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(38),38,calculator,,0
R_9KSFfd62afsuieF,NameResp_TEXT(38),38,calculator,lion,0
R_02GRIQd5MDRenPf,NameResp_TEXT(38),38,calculator,calculator,1
R_bjv98vU4STp6zQx,NameResp_TEXT(38),38,calculator,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(38),38,calculator,building,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(38),38,calculator,truck,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(38),38,calculator,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(38),38,calculator,,0
R_6ujqTETwTzRExX7,NameResp_TEXT(38),38,calculator,a truck,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(38),38,calculator,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(38),38,calculator,calculator,1
R_0ih7r0MXsn7mCSV,NameResp_TEXT(38),38,calculator,a buggy crash,0
R_aWcEn0nidpymQER,NameResp_TEXT(38),38,calculator,bus,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(38),38,calculator,calculator,1
R_6zhc96D1g2EpM2h,NameResp_TEXT(38),38,calculator,dog face and a book,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(38),38,calculator,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(39),39,tennisracket,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(39),39,tennisracket,group of people,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(39),39,tennisracket,,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(39),39,tennisracket,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(39),39,tennisracket,a tadpole,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(39),39,tennisracket,,0
R_03dyKKqahwimd1z,NameResp_TEXT(39),39,tennisracket,tennisracket,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(39),39,tennisracket,tennisracket,1
R_1EWCq1k7UFauhNj,NameResp_TEXT(39),39,tennisracket,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(39),39,tennisracket,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(39),39,tennisracket,tennisracket,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(39),39,tennisracket,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(39),39,tennisracket,tennisracket,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(39),39,tennisracket,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(39),39,tennisracket,tennisracket,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(39),39,tennisracket,tennisracket,1
R_9QAIH8o5XKYkAFD,NameResp_TEXT(39),39,tennisracket,alien,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(39),39,tennisracket,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(39),39,tennisracket,egg salad,0
R_81i04UQTtFxOXlz,NameResp_TEXT(39),39,tennisracket,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(39),39,tennisracket,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(39),39,tennisracket,,0
R_9movxfJr3JHx4c5,NameResp_TEXT(39),39,tennisracket,,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(39),39,tennisracket,,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(39),39,tennisracket,,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(39),39,tennisracket,,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(39),39,tennisracket,reflection in a mirror,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(39),39,tennisracket,,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(39),39,tennisracket,,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(39),39,tennisracket,mirror,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(39),39,tennisracket,hair brush,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(39),39,tennisracket,fish,0
R_9KSFfd62afsuieF,NameResp_TEXT(39),39,tennisracket,,0
R_02GRIQd5MDRenPf,NameResp_TEXT(39),39,tennisracket,faces,0
R_bjv98vU4STp6zQx,NameResp_TEXT(39),39,tennisracket,tennisracket,1
R_9KB1XzOy6rP7O1D,NameResp_TEXT(39),39,tennisracket,,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(39),39,tennisracket,fish,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(39),39,tennisracket,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(39),39,tennisracket,beatles,0
R_6ujqTETwTzRExX7,NameResp_TEXT(39),39,tennisracket,dog with bone,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(39),39,tennisracket,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(39),39,tennisracket,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(39),39,tennisracket,,0
R_aWcEn0nidpymQER,NameResp_TEXT(39),39,tennisracket,turtle,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(39),39,tennisracket,,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(39),39,tennisracket,ant,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(39),39,tennisracket,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(40),40,butterfly,butterfly,1
R_0NWkLPKVngfskaV,NameResp_TEXT(40),40,butterfly,butterfly,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(40),40,butterfly,butterfly,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(40),40,butterfly,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(40),40,butterfly,butterfly,1
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(40),40,butterfly,butterfly,1
R_03dyKKqahwimd1z,NameResp_TEXT(40),40,butterfly,,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(40),40,butterfly,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(40),40,butterfly,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(40),40,butterfly,butterfly,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(40),40,butterfly,butterfly,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(40),40,butterfly,butterfly,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(40),40,butterfly,butterfly,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(40),40,butterfly,Owl,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(40),40,butterfly,butterfly,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(40),40,butterfly,butterfly,1
R_9QAIH8o5XKYkAFD,NameResp_TEXT(40),40,butterfly,butterfly,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(40),40,butterfly,butterfly,1
R_dbuBKRXlnjouSRD,NameResp_TEXT(40),40,butterfly,butterfly,1
R_81i04UQTtFxOXlz,NameResp_TEXT(40),40,butterfly,butterfly,1
R_aflUaQ1v901DTZb,NameResp_TEXT(40),40,butterfly,butterfly,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(40),40,butterfly,butterfly,1
R_9movxfJr3JHx4c5,NameResp_TEXT(40),40,butterfly,butterfly,1
R_6zZuvVsaXiYicmh,NameResp_TEXT(40),40,butterfly,butterfly,1
R_7Os34FuyUOKUtAV,NameResp_TEXT(40),40,butterfly,butterfly,1
R_6tIMcOQsORkQnuB,NameResp_TEXT(40),40,butterfly,butterfly,1
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(40),40,butterfly,butterfly,1
R_cAPsFbVcU6FKEpT,NameResp_TEXT(40),40,butterfly,angry animal faces,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(40),40,butterfly,butterfly,1
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(40),40,butterfly,butterfly,1
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(40),40,butterfly,butterfly,1
R_0cuIBoqJYSnYnLT,NameResp_TEXT(40),40,butterfly,butterfly,1
R_9KSFfd62afsuieF,NameResp_TEXT(40),40,butterfly,butterfly,1
R_02GRIQd5MDRenPf,NameResp_TEXT(40),40,butterfly,butterfly,1
R_bjv98vU4STp6zQx,NameResp_TEXT(40),40,butterfly,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(40),40,butterfly,man,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(40),40,butterfly,butterfly,1
R_eDMsuefXH4Nvbhz,NameResp_TEXT(40),40,butterfly,an angel and boat,0
R_cGTSCS88UP99f0x,NameResp_TEXT(40),40,butterfly,butterfly,1
R_6ujqTETwTzRExX7,NameResp_TEXT(40),40,butterfly,butterfly,1
R_1NfgfYV1GvFsWiN,NameResp_TEXT(40),40,butterfly,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(40),40,butterfly,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(40),40,butterfly,butterfly,1
R_aWcEn0nidpymQER,NameResp_TEXT(40),40,butterfly,butterfly,1
R_9FZPEV6r7ezLOSN,NameResp_TEXT(40),40,butterfly,butterfly,1
R_6zhc96D1g2EpM2h,NameResp_TEXT(40),40,butterfly,butterfly,1
R_2a6HPCAFPrB4mIR,NameResp_TEXT(40),40,butterfly,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(41),41,stapler,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(41),41,stapler,,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(41),41,stapler,stairs,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(41),41,stapler,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(41),41,stapler,a piano,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(41),41,stapler,,0
R_03dyKKqahwimd1z,NameResp_TEXT(41),41,stapler,stairs,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(41),41,stapler,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(41),41,stapler,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(41),41,stapler,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(41),41,stapler,city,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(41),41,stapler,stapler,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(41),41,stapler,harmonica,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(41),41,stapler,Building,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(41),41,stapler,piano,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(41),41,stapler,shelves in a house,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(41),41,stapler,stapler,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(41),41,stapler,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(41),41,stapler,stapler,1
R_81i04UQTtFxOXlz,NameResp_TEXT(41),41,stapler,bus in city with tall buiildings,0
R_aflUaQ1v901DTZb,NameResp_TEXT(41),41,stapler,bookcase,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(41),41,stapler,,0
R_9movxfJr3JHx4c5,NameResp_TEXT(41),41,stapler,city,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(41),41,stapler,building,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(41),41,stapler,,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(41),41,stapler,outside of building,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(41),41,stapler,Ancient Ruins ,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(41),41,stapler,city skyline,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(41),41,stapler,piano,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(41),41,stapler,,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(41),41,stapler,Room with shelves and door ,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(41),41,stapler,train,0
R_9KSFfd62afsuieF,NameResp_TEXT(41),41,stapler,piano,0
R_02GRIQd5MDRenPf,NameResp_TEXT(41),41,stapler,stapler,1
R_bjv98vU4STp6zQx,NameResp_TEXT(41),41,stapler,stairs,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(41),41,stapler,stapler,1
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(41),41,stapler,bar ,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(41),41,stapler,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(41),41,stapler,,0
R_6ujqTETwTzRExX7,NameResp_TEXT(41),41,stapler,Face,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(41),41,stapler,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(41),41,stapler,train,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(41),41,stapler,piano in a high rise building,0
R_aWcEn0nidpymQER,NameResp_TEXT(41),41,stapler,house,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(41),41,stapler,stapler,1
R_6zhc96D1g2EpM2h,NameResp_TEXT(41),41,stapler,buildings,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(41),41,stapler,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(42),42,sodacan,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(42),42,sodacan,,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(42),42,sodacan,lantern,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(42),42,sodacan,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(42),42,sodacan,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(42),42,sodacan,group of dogs,0
R_03dyKKqahwimd1z,NameResp_TEXT(42),42,sodacan,restaurant,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(42),42,sodacan,sodacan,1
R_1EWCq1k7UFauhNj,NameResp_TEXT(42),42,sodacan,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(42),42,sodacan,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(42),42,sodacan,,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(42),42,sodacan,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(42),42,sodacan,,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(42),42,sodacan,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(42),42,sodacan,astronauts helmet,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(42),42,sodacan,someone taking a picture with a razor phone,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(42),42,sodacan,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(42),42,sodacan,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(42),42,sodacan,pop,0
R_81i04UQTtFxOXlz,NameResp_TEXT(42),42,sodacan,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(42),42,sodacan,canyon,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(42),42,sodacan,sodacan,1
R_9movxfJr3JHx4c5,NameResp_TEXT(42),42,sodacan,a bucket,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(42),42,sodacan,sodacan,1
R_7Os34FuyUOKUtAV,NameResp_TEXT(42),42,sodacan,donkey,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(42),42,sodacan,,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(42),42,sodacan,Skull,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(42),42,sodacan,,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(42),42,sodacan,,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(42),42,sodacan,,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(42),42,sodacan,Side shot of Abe Lincoln ,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(42),42,sodacan,,0
R_9KSFfd62afsuieF,NameResp_TEXT(42),42,sodacan,,0
R_02GRIQd5MDRenPf,NameResp_TEXT(42),42,sodacan,camera,0
R_bjv98vU4STp6zQx,NameResp_TEXT(42),42,sodacan,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(42),42,sodacan,,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(42),42,sodacan,village ,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(42),42,sodacan,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(42),42,sodacan,single stoplight,0
R_6ujqTETwTzRExX7,NameResp_TEXT(42),42,sodacan,a mask,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(42),42,sodacan,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(42),42,sodacan,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(42),42,sodacan,a man,0
R_aWcEn0nidpymQER,NameResp_TEXT(42),42,sodacan,tunnel ,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(42),42,sodacan,people,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(42),42,sodacan,people's faces,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(42),42,sodacan,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(43),43,palmtree,palmtree,1
R_0NWkLPKVngfskaV,NameResp_TEXT(43),43,palmtree,rainforest,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(43),43,palmtree,tree,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(43),43,palmtree,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(43),43,palmtree,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(43),43,palmtree,,0
R_03dyKKqahwimd1z,NameResp_TEXT(43),43,palmtree,,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(43),43,palmtree,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(43),43,palmtree,person,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(43),43,palmtree,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(43),43,palmtree,flower,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(43),43,palmtree,water,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(43),43,palmtree,palmtree,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(43),43,palmtree,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(43),43,palmtree,plant,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(43),43,palmtree,something scary,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(43),43,palmtree,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(43),43,palmtree,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(43),43,palmtree,tear gas,0
R_81i04UQTtFxOXlz,NameResp_TEXT(43),43,palmtree,palmtree,1
R_aflUaQ1v901DTZb,NameResp_TEXT(43),43,palmtree,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(43),43,palmtree,,0
R_9movxfJr3JHx4c5,NameResp_TEXT(43),43,palmtree,,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(43),43,palmtree,,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(43),43,palmtree,,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(43),43,palmtree,,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(43),43,palmtree,party,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(43),43,palmtree,firework,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(43),43,palmtree,,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(43),43,palmtree,cats,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(43),43,palmtree,,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(43),43,palmtree,,0
R_9KSFfd62afsuieF,NameResp_TEXT(43),43,palmtree,bath tub,0
R_02GRIQd5MDRenPf,NameResp_TEXT(43),43,palmtree,palmtree,1
R_bjv98vU4STp6zQx,NameResp_TEXT(43),43,palmtree,dandelion,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(43),43,palmtree,dragon,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(43),43,palmtree,,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(43),43,palmtree,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(43),43,palmtree,flower with small stem,0
R_6ujqTETwTzRExX7,NameResp_TEXT(43),43,palmtree,,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(43),43,palmtree,Face,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(43),43,palmtree,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(43),43,palmtree,,0
