subj_id,qual_col,measure,row,Name,TextResp
R_81xh6ldt0VxOPHL,NameResp_TEXT(37),NameResp_TEXT,37,trophy,lamp
R_9KLkobZ9kYZSzYh,NameResp_TEXT(37),NameResp_TEXT,37,trophy,a man offering something
R_4T9SzDwjzOtlmrX,NameResp_TEXT(37),NameResp_TEXT,37,trophy,
R_eFBfDt4acLjjVQh,NameResp_TEXT(37),NameResp_TEXT,37,trophy,trophy
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(37),NameResp_TEXT,37,trophy,Rabbit in a suit
R_3jv8dkv5pkIe4f3,NameResp_TEXT(37),NameResp_TEXT,37,trophy,hourglass
R_9NNGTs03HOOrLhz,NameResp_TEXT(37),NameResp_TEXT,37,trophy,multiple faces
R_9QAIH8o5XKYkAFD,NameResp_TEXT(37),NameResp_TEXT,37,trophy,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(37),NameResp_TEXT,37,trophy,
R_dbuBKRXlnjouSRD,NameResp_TEXT(37),NameResp_TEXT,37,trophy,my future
R_81i04UQTtFxOXlz,NameResp_TEXT(37),NameResp_TEXT,37,trophy,hot air balloon 
R_aflUaQ1v901DTZb,NameResp_TEXT(37),NameResp_TEXT,37,trophy,gumball machine
R_8cU5NCG2ysTIeFf,NameResp_TEXT(37),NameResp_TEXT,37,trophy,lamp
R_9movxfJr3JHx4c5,NameResp_TEXT(37),NameResp_TEXT,37,trophy,
R_6zZuvVsaXiYicmh,NameResp_TEXT(37),NameResp_TEXT,37,trophy,
R_7Os34FuyUOKUtAV,NameResp_TEXT(37),NameResp_TEXT,37,trophy,
R_6tIMcOQsORkQnuB,NameResp_TEXT(37),NameResp_TEXT,37,trophy,a mans face
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(37),NameResp_TEXT,37,trophy,trophy
R_cAPsFbVcU6FKEpT,NameResp_TEXT(37),NameResp_TEXT,37,trophy,close up man's face
R_cO0dBs5ofX0BOpT,NameResp_TEXT(37),NameResp_TEXT,37,trophy,man
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(37),NameResp_TEXT,37,trophy,man
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(37),NameResp_TEXT,37,trophy,trophy
R_0cuIBoqJYSnYnLT,NameResp_TEXT(37),NameResp_TEXT,37,trophy,face
R_9KSFfd62afsuieF,NameResp_TEXT(37),NameResp_TEXT,37,trophy,dress
R_02GRIQd5MDRenPf,NameResp_TEXT(37),NameResp_TEXT,37,trophy,lamp
R_bjv98vU4STp6zQx,NameResp_TEXT(37),NameResp_TEXT,37,trophy,
R_9KB1XzOy6rP7O1D,NameResp_TEXT(37),NameResp_TEXT,37,trophy,face
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(37),NameResp_TEXT,37,trophy,king
R_eDMsuefXH4Nvbhz,NameResp_TEXT(37),NameResp_TEXT,37,trophy,
R_cGTSCS88UP99f0x,NameResp_TEXT(37),NameResp_TEXT,37,trophy,trophy
R_6ujqTETwTzRExX7,NameResp_TEXT(37),NameResp_TEXT,37,trophy,a man
R_1NfgfYV1GvFsWiN,NameResp_TEXT(37),NameResp_TEXT,37,trophy,
R_0TiNGME0OVqJO3H,NameResp_TEXT(37),NameResp_TEXT,37,trophy,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(37),NameResp_TEXT,37,trophy,
R_aWcEn0nidpymQER,NameResp_TEXT(37),NameResp_TEXT,37,trophy,train 
R_9FZPEV6r7ezLOSN,NameResp_TEXT(37),NameResp_TEXT,37,trophy,glass
R_6zhc96D1g2EpM2h,NameResp_TEXT(37),NameResp_TEXT,37,trophy,hourglass
R_2a6HPCAFPrB4mIR,NameResp_TEXT(37),NameResp_TEXT,37,trophy,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(38),NameResp_TEXT,38,calculator,
R_0NWkLPKVngfskaV,NameResp_TEXT(38),NameResp_TEXT,38,calculator,desk
R_2tvsWbcRX5R84ap,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator
R_1TCKelAGYh94Ppr,NameResp_TEXT(38),NameResp_TEXT,38,calculator,
R_5uoQgdmI1psnW97,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a carraige
R_03dyKKqahwimd1z,NameResp_TEXT(38),NameResp_TEXT,38,calculator,truck
R_4I5pqYdhVgOKFKd,NameResp_TEXT(38),NameResp_TEXT,38,calculator,pager
R_1EWCq1k7UFauhNj,NameResp_TEXT(38),NameResp_TEXT,38,calculator,
R_81xh6ldt0VxOPHL,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car
R_9KLkobZ9kYZSzYh,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car
R_4T9SzDwjzOtlmrX,NameResp_TEXT(38),NameResp_TEXT,38,calculator,bus
R_eFBfDt4acLjjVQh,NameResp_TEXT(38),NameResp_TEXT,38,calculator,floppy disk
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(38),NameResp_TEXT,38,calculator,truck
R_3jv8dkv5pkIe4f3,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car
R_9NNGTs03HOOrLhz,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a school bus
R_9QAIH8o5XKYkAFD,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator
R_8hQIw8oM3sZtlUV,NameResp_TEXT(38),NameResp_TEXT,38,calculator,
R_dbuBKRXlnjouSRD,NameResp_TEXT(38),NameResp_TEXT,38,calculator,floppy disk
R_81i04UQTtFxOXlz,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a refrigerator 
R_aflUaQ1v901DTZb,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car
R_8cU5NCG2ysTIeFf,NameResp_TEXT(38),NameResp_TEXT,38,calculator,
R_9movxfJr3JHx4c5,NameResp_TEXT(38),NameResp_TEXT,38,calculator,gas pump
R_6zZuvVsaXiYicmh,NameResp_TEXT(38),NameResp_TEXT,38,calculator,shield
R_7Os34FuyUOKUtAV,NameResp_TEXT(38),NameResp_TEXT,38,calculator,robot
R_6tIMcOQsORkQnuB,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a car driving offroad
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(38),NameResp_TEXT,38,calculator,typewriter
R_cAPsFbVcU6FKEpT,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car
R_cO0dBs5ofX0BOpT,NameResp_TEXT(38),NameResp_TEXT,38,calculator,phone 
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(38),NameResp_TEXT,38,calculator,old car
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(38),NameResp_TEXT,38,calculator,
R_0cuIBoqJYSnYnLT,NameResp_TEXT(38),NameResp_TEXT,38,calculator,
R_9KSFfd62afsuieF,NameResp_TEXT(38),NameResp_TEXT,38,calculator,lion
R_02GRIQd5MDRenPf,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator
R_bjv98vU4STp6zQx,NameResp_TEXT(38),NameResp_TEXT,38,calculator,
R_9KB1XzOy6rP7O1D,NameResp_TEXT(38),NameResp_TEXT,38,calculator,building
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(38),NameResp_TEXT,38,calculator,truck
R_eDMsuefXH4Nvbhz,NameResp_TEXT(38),NameResp_TEXT,38,calculator,
R_cGTSCS88UP99f0x,NameResp_TEXT(38),NameResp_TEXT,38,calculator,
R_6ujqTETwTzRExX7,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a truck
R_1NfgfYV1GvFsWiN,NameResp_TEXT(38),NameResp_TEXT,38,calculator,
R_0TiNGME0OVqJO3H,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator
R_0ih7r0MXsn7mCSV,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a buggy crash
R_aWcEn0nidpymQER,NameResp_TEXT(38),NameResp_TEXT,38,calculator,bus
R_9FZPEV6r7ezLOSN,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator
R_6zhc96D1g2EpM2h,NameResp_TEXT(38),NameResp_TEXT,38,calculator,dog face and a book
R_2a6HPCAFPrB4mIR,NameResp_TEXT(38),NameResp_TEXT,38,calculator,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_0NWkLPKVngfskaV,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,group of people
R_2tvsWbcRX5R84ap,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_1TCKelAGYh94Ppr,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_5uoQgdmI1psnW97,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,a tadpole
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_03dyKKqahwimd1z,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,tennisracket
R_4I5pqYdhVgOKFKd,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,tennisracket
R_1EWCq1k7UFauhNj,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_81xh6ldt0VxOPHL,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,tennisracket
R_4T9SzDwjzOtlmrX,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_eFBfDt4acLjjVQh,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,tennisracket
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,tennisracket
R_9NNGTs03HOOrLhz,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,tennisracket
R_9QAIH8o5XKYkAFD,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,alien
R_8hQIw8oM3sZtlUV,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_dbuBKRXlnjouSRD,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,egg salad
R_81i04UQTtFxOXlz,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_aflUaQ1v901DTZb,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_9movxfJr3JHx4c5,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_6zZuvVsaXiYicmh,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_7Os34FuyUOKUtAV,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_6tIMcOQsORkQnuB,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,reflection in a mirror
R_cAPsFbVcU6FKEpT,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_cO0dBs5ofX0BOpT,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,mirror
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,hair brush
R_0cuIBoqJYSnYnLT,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,fish
R_9KSFfd62afsuieF,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_02GRIQd5MDRenPf,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,faces
R_bjv98vU4STp6zQx,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,tennisracket
R_9KB1XzOy6rP7O1D,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,fish
R_eDMsuefXH4Nvbhz,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_cGTSCS88UP99f0x,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,beatles
R_6ujqTETwTzRExX7,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,dog with bone
R_1NfgfYV1GvFsWiN,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_0TiNGME0OVqJO3H,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_aWcEn0nidpymQER,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,turtle
R_9FZPEV6r7ezLOSN,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_6zhc96D1g2EpM2h,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,ant
R_2a6HPCAFPrB4mIR,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_0NWkLPKVngfskaV,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_2tvsWbcRX5R84ap,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_1TCKelAGYh94Ppr,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,
R_5uoQgdmI1psnW97,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_03dyKKqahwimd1z,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,
R_4I5pqYdhVgOKFKd,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,
R_1EWCq1k7UFauhNj,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,
R_81xh6ldt0VxOPHL,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_9KLkobZ9kYZSzYh,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_4T9SzDwjzOtlmrX,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_eFBfDt4acLjjVQh,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,Owl
R_3jv8dkv5pkIe4f3,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_9NNGTs03HOOrLhz,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_9QAIH8o5XKYkAFD,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_8hQIw8oM3sZtlUV,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_dbuBKRXlnjouSRD,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_81i04UQTtFxOXlz,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_aflUaQ1v901DTZb,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_8cU5NCG2ysTIeFf,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_9movxfJr3JHx4c5,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_6zZuvVsaXiYicmh,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_7Os34FuyUOKUtAV,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_6tIMcOQsORkQnuB,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_cAPsFbVcU6FKEpT,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,angry animal faces
R_cO0dBs5ofX0BOpT,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_0cuIBoqJYSnYnLT,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_9KSFfd62afsuieF,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_02GRIQd5MDRenPf,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_bjv98vU4STp6zQx,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,
R_9KB1XzOy6rP7O1D,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,man
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_eDMsuefXH4Nvbhz,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,an angel and boat
R_cGTSCS88UP99f0x,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_6ujqTETwTzRExX7,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_1NfgfYV1GvFsWiN,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,
R_0TiNGME0OVqJO3H,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_aWcEn0nidpymQER,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_9FZPEV6r7ezLOSN,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_6zhc96D1g2EpM2h,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly
R_2a6HPCAFPrB4mIR,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_0NWkLPKVngfskaV,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_2tvsWbcRX5R84ap,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stairs
R_1TCKelAGYh94Ppr,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_5uoQgdmI1psnW97,NameResp_TEXT(41),NameResp_TEXT,41,stapler,a piano
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_03dyKKqahwimd1z,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stairs
R_4I5pqYdhVgOKFKd,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_1EWCq1k7UFauhNj,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_81xh6ldt0VxOPHL,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(41),NameResp_TEXT,41,stapler,city
R_4T9SzDwjzOtlmrX,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stapler
R_eFBfDt4acLjjVQh,NameResp_TEXT(41),NameResp_TEXT,41,stapler,harmonica
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(41),NameResp_TEXT,41,stapler,Building
R_3jv8dkv5pkIe4f3,NameResp_TEXT(41),NameResp_TEXT,41,stapler,piano
R_9NNGTs03HOOrLhz,NameResp_TEXT(41),NameResp_TEXT,41,stapler,shelves in a house
R_9QAIH8o5XKYkAFD,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stapler
R_8hQIw8oM3sZtlUV,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_dbuBKRXlnjouSRD,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stapler
R_81i04UQTtFxOXlz,NameResp_TEXT(41),NameResp_TEXT,41,stapler,bus in city with tall buiildings
R_aflUaQ1v901DTZb,NameResp_TEXT(41),NameResp_TEXT,41,stapler,bookcase
R_8cU5NCG2ysTIeFf,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_9movxfJr3JHx4c5,NameResp_TEXT(41),NameResp_TEXT,41,stapler,city
R_6zZuvVsaXiYicmh,NameResp_TEXT(41),NameResp_TEXT,41,stapler,building
R_7Os34FuyUOKUtAV,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_6tIMcOQsORkQnuB,NameResp_TEXT(41),NameResp_TEXT,41,stapler,outside of building
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(41),NameResp_TEXT,41,stapler,Ancient Ruins 
R_cAPsFbVcU6FKEpT,NameResp_TEXT(41),NameResp_TEXT,41,stapler,city skyline
R_cO0dBs5ofX0BOpT,NameResp_TEXT(41),NameResp_TEXT,41,stapler,piano
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(41),NameResp_TEXT,41,stapler,Room with shelves and door 
R_0cuIBoqJYSnYnLT,NameResp_TEXT(41),NameResp_TEXT,41,stapler,train
R_9KSFfd62afsuieF,NameResp_TEXT(41),NameResp_TEXT,41,stapler,piano
R_02GRIQd5MDRenPf,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stapler
R_bjv98vU4STp6zQx,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stairs
R_9KB1XzOy6rP7O1D,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stapler
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(41),NameResp_TEXT,41,stapler,bar 
R_eDMsuefXH4Nvbhz,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_cGTSCS88UP99f0x,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_6ujqTETwTzRExX7,NameResp_TEXT(41),NameResp_TEXT,41,stapler,Face
R_1NfgfYV1GvFsWiN,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_0TiNGME0OVqJO3H,NameResp_TEXT(41),NameResp_TEXT,41,stapler,train
R_0ih7r0MXsn7mCSV,NameResp_TEXT(41),NameResp_TEXT,41,stapler,piano in a high rise building
R_aWcEn0nidpymQER,NameResp_TEXT(41),NameResp_TEXT,41,stapler,house
R_9FZPEV6r7ezLOSN,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stapler
R_6zhc96D1g2EpM2h,NameResp_TEXT(41),NameResp_TEXT,41,stapler,buildings
R_2a6HPCAFPrB4mIR,NameResp_TEXT(41),NameResp_TEXT,41,stapler,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_0NWkLPKVngfskaV,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_2tvsWbcRX5R84ap,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,lantern
R_1TCKelAGYh94Ppr,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_5uoQgdmI1psnW97,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,group of dogs
R_03dyKKqahwimd1z,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,restaurant
R_4I5pqYdhVgOKFKd,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,sodacan
R_1EWCq1k7UFauhNj,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_81xh6ldt0VxOPHL,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_4T9SzDwjzOtlmrX,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_eFBfDt4acLjjVQh,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,astronauts helmet
R_9NNGTs03HOOrLhz,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,someone taking a picture with a razor phone
R_9QAIH8o5XKYkAFD,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_dbuBKRXlnjouSRD,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,pop
R_81i04UQTtFxOXlz,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_aflUaQ1v901DTZb,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,canyon
R_8cU5NCG2ysTIeFf,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,sodacan
R_9movxfJr3JHx4c5,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,a bucket
R_6zZuvVsaXiYicmh,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,sodacan
R_7Os34FuyUOKUtAV,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,donkey
R_6tIMcOQsORkQnuB,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,Skull
R_cAPsFbVcU6FKEpT,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_cO0dBs5ofX0BOpT,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,Side shot of Abe Lincoln 
R_0cuIBoqJYSnYnLT,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_9KSFfd62afsuieF,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_02GRIQd5MDRenPf,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,camera
R_bjv98vU4STp6zQx,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_9KB1XzOy6rP7O1D,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,village 
R_eDMsuefXH4Nvbhz,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_cGTSCS88UP99f0x,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,single stoplight
R_6ujqTETwTzRExX7,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,a mask
R_1NfgfYV1GvFsWiN,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_0TiNGME0OVqJO3H,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,a man
R_aWcEn0nidpymQER,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,tunnel 
R_9FZPEV6r7ezLOSN,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,people
R_6zhc96D1g2EpM2h,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,people's faces
R_2a6HPCAFPrB4mIR,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,palmtree
R_0NWkLPKVngfskaV,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,rainforest
R_2tvsWbcRX5R84ap,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,tree
R_1TCKelAGYh94Ppr,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,
R_5uoQgdmI1psnW97,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,
R_03dyKKqahwimd1z,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,
R_4I5pqYdhVgOKFKd,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,
R_1EWCq1k7UFauhNj,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,person
R_81xh6ldt0VxOPHL,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,
