subj_id,qual_col,measure,row,Name,TextResp,isCorrect
R_4I5pqYdhVgOKFKd,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,dont know ,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,motorcycle,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,person on bike,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,motorcycle,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,motorcycle,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,crowd of people,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,a white circle,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,Haiti,0
R_81i04UQTtFxOXlz,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,bicycle and a lot of people,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(26),NameResp_TEXT,26,motorcycle,motorcycle,1
R_8nQqGUmR9MT1CTP,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_0NWkLPKVngfskaV,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(27),NameResp_TEXT,27,lantern,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(27),NameResp_TEXT,27,lantern,a stove and smoke,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_03dyKKqahwimd1z,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_1EWCq1k7UFauhNj,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_81xh6ldt0VxOPHL,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(27),NameResp_TEXT,27,lantern,cat,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(27),NameResp_TEXT,27,lantern,cheetah,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_3jv8dkv5pkIe4f3,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(27),NameResp_TEXT,27,lantern,a chair in an empty room,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(27),NameResp_TEXT,27,lantern,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_81i04UQTtFxOXlz,NameResp_TEXT(27),NameResp_TEXT,27,lantern,two stacked chairs,0
R_aflUaQ1v901DTZb,NameResp_TEXT(27),NameResp_TEXT,27,lantern,blender,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(27),NameResp_TEXT,27,lantern,lantern,1
R_8nQqGUmR9MT1CTP,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_0NWkLPKVngfskaV,NameResp_TEXT(28),NameResp_TEXT,28,bike,bike,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(28),NameResp_TEXT,28,bike,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(28),NameResp_TEXT,28,bike,bike,1
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(28),NameResp_TEXT,28,bike,bike,1
R_03dyKKqahwimd1z,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(28),NameResp_TEXT,28,bike,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(28),NameResp_TEXT,28,bike,bike,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(28),NameResp_TEXT,28,bike,bike,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_81i04UQTtFxOXlz,NameResp_TEXT(28),NameResp_TEXT,28,bike,bike,1
R_aflUaQ1v901DTZb,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(28),NameResp_TEXT,28,bike,bicycle,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,snow,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,church,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,,0
R_03dyKKqahwimd1z,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,paper tag,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,a,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,house,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,one guy in a movie theater,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,nuclear fallout,0
R_81i04UQTtFxOXlz,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,a house next to a mountain and it is snowing,0
R_aflUaQ1v901DTZb,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(29),NameResp_TEXT,29,cheesegrater,rooftop,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(30),NameResp_TEXT,30,desk,dog,0
R_0NWkLPKVngfskaV,NameResp_TEXT(30),NameResp_TEXT,30,desk,farm,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(30),NameResp_TEXT,30,desk,hut,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(30),NameResp_TEXT,30,desk,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(30),NameResp_TEXT,30,desk,houses,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(30),NameResp_TEXT,30,desk,,0
R_03dyKKqahwimd1z,NameResp_TEXT(30),NameResp_TEXT,30,desk,,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(30),NameResp_TEXT,30,desk,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(30),NameResp_TEXT,30,desk,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(30),NameResp_TEXT,30,desk,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(30),NameResp_TEXT,30,desk,building,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(30),NameResp_TEXT,30,desk,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(30),NameResp_TEXT,30,desk,,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(30),NameResp_TEXT,30,desk,Fireplace,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(30),NameResp_TEXT,30,desk,fireplace,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(30),NameResp_TEXT,30,desk,fire place,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(30),NameResp_TEXT,30,desk,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(30),NameResp_TEXT,30,desk,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(30),NameResp_TEXT,30,desk,house,0
R_81i04UQTtFxOXlz,NameResp_TEXT(30),NameResp_TEXT,30,desk,a person in a house sitting down,0
R_aflUaQ1v901DTZb,NameResp_TEXT(30),NameResp_TEXT,30,desk,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(30),NameResp_TEXT,30,desk,desk,1
R_8nQqGUmR9MT1CTP,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_03dyKKqahwimd1z,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(31),NameResp_TEXT,31,bird,angel,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(31),NameResp_TEXT,31,bird,boat,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(31),NameResp_TEXT,31,bird,the dog from Lady and the Tramp (the scruffy one),0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(31),NameResp_TEXT,31,bird,hurricane,0
R_81i04UQTtFxOXlz,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(31),NameResp_TEXT,31,bird,bird,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(31),NameResp_TEXT,31,bird,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(32),NameResp_TEXT,32,apple,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(32),NameResp_TEXT,32,apple,,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(32),NameResp_TEXT,32,apple,lake,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(32),NameResp_TEXT,32,apple,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(32),NameResp_TEXT,32,apple,apple,1
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(32),NameResp_TEXT,32,apple,,0
R_03dyKKqahwimd1z,NameResp_TEXT(32),NameResp_TEXT,32,apple,round table,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(32),NameResp_TEXT,32,apple,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(32),NameResp_TEXT,32,apple,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(32),NameResp_TEXT,32,apple,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(32),NameResp_TEXT,32,apple,apple,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(32),NameResp_TEXT,32,apple,apple,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(32),NameResp_TEXT,32,apple,apple,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(32),NameResp_TEXT,32,apple,apple,1
R_3jv8dkv5pkIe4f3,NameResp_TEXT(32),NameResp_TEXT,32,apple,apple,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(32),NameResp_TEXT,32,apple,Typical green alien head,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(32),NameResp_TEXT,32,apple,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(32),NameResp_TEXT,32,apple,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(32),NameResp_TEXT,32,apple,apple,1
R_81i04UQTtFxOXlz,NameResp_TEXT(32),NameResp_TEXT,32,apple,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(32),NameResp_TEXT,32,apple,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(32),NameResp_TEXT,32,apple,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(33),NameResp_TEXT,33,lock,camera,0
R_0NWkLPKVngfskaV,NameResp_TEXT(33),NameResp_TEXT,33,lock,camera,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(33),NameResp_TEXT,33,lock,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,1
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,1
R_03dyKKqahwimd1z,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(33),NameResp_TEXT,33,lock,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(33),NameResp_TEXT,33,lock,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(33),NameResp_TEXT,33,lock,camera lense,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,1
R_3jv8dkv5pkIe4f3,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(33),NameResp_TEXT,33,lock,a camera lens pointed at me or a gun barrel  ,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(33),NameResp_TEXT,33,lock,bell,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,1
R_dbuBKRXlnjouSRD,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,1
R_81i04UQTtFxOXlz,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,1
R_aflUaQ1v901DTZb,NameResp_TEXT(33),NameResp_TEXT,33,lock,lock,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(33),NameResp_TEXT,33,lock,camera lens,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_0NWkLPKVngfskaV,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(34),NameResp_TEXT,34,car,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(34),NameResp_TEXT,34,car,a bed and sleeping person,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(34),NameResp_TEXT,34,car,a truck,0
R_03dyKKqahwimd1z,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(34),NameResp_TEXT,34,car,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_81xh6ldt0VxOPHL,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(34),NameResp_TEXT,34,car,sloth,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_3jv8dkv5pkIe4f3,NameResp_TEXT(34),NameResp_TEXT,34,car,boat,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_9QAIH8o5XKYkAFD,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_dbuBKRXlnjouSRD,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_81i04UQTtFxOXlz,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_aflUaQ1v901DTZb,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(34),NameResp_TEXT,34,car,car,1
R_8nQqGUmR9MT1CTP,NameResp_TEXT(35),NameResp_TEXT,35,crib,old camera,0
R_0NWkLPKVngfskaV,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(35),NameResp_TEXT,35,crib,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(35),NameResp_TEXT,35,crib,a subway station,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(35),NameResp_TEXT,35,crib,,0
R_03dyKKqahwimd1z,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,1
R_1EWCq1k7UFauhNj,NameResp_TEXT(35),NameResp_TEXT,35,crib,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(35),NameResp_TEXT,35,crib,building,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(35),NameResp_TEXT,35,crib,bench,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,1
R_3jv8dkv5pkIe4f3,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,1
R_9QAIH8o5XKYkAFD,NameResp_TEXT(35),NameResp_TEXT,35,crib,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,1
R_dbuBKRXlnjouSRD,NameResp_TEXT(35),NameResp_TEXT,35,crib,athens,0
R_81i04UQTtFxOXlz,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,1
R_aflUaQ1v901DTZb,NameResp_TEXT(35),NameResp_TEXT,35,crib,crib,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(35),NameResp_TEXT,35,crib,building,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,video camera,0
R_0NWkLPKVngfskaV,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,oven,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,0
R_03dyKKqahwimd1z,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,train,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,video camera,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,Glasses,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,video camera,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,a person on a type writer,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,video camera,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,camera,0
R_81i04UQTtFxOXlz,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,room in a house,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(36),NameResp_TEXT,36,camcoder,camera,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(37),NameResp_TEXT,37,trophy,bell,0
R_0NWkLPKVngfskaV,NameResp_TEXT(37),NameResp_TEXT,37,trophy,two dogs,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(37),NameResp_TEXT,37,trophy,chalice,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,0
R_03dyKKqahwimd1z,NameResp_TEXT(37),NameResp_TEXT,37,trophy,man's face,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(37),NameResp_TEXT,37,trophy,lamp,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(37),NameResp_TEXT,37,trophy,a man offering something,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(37),NameResp_TEXT,37,trophy,chalice,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(37),NameResp_TEXT,37,trophy,Rabbit in a suit,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(37),NameResp_TEXT,37,trophy,hourglass,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(37),NameResp_TEXT,37,trophy,multiple faces,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(37),NameResp_TEXT,37,trophy,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(37),NameResp_TEXT,37,trophy,my future,0
R_81i04UQTtFxOXlz,NameResp_TEXT(37),NameResp_TEXT,37,trophy,hot air balloon ,0
R_aflUaQ1v901DTZb,NameResp_TEXT(37),NameResp_TEXT,37,trophy,gumball machine,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(37),NameResp_TEXT,37,trophy,lamp,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(38),NameResp_TEXT,38,calculator,desk,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator,1
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a carraige,0
R_03dyKKqahwimd1z,NameResp_TEXT(38),NameResp_TEXT,38,calculator,truck,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(38),NameResp_TEXT,38,calculator,pager,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(38),NameResp_TEXT,38,calculator,bus,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(38),NameResp_TEXT,38,calculator,floppy disk,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(38),NameResp_TEXT,38,calculator,truck,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a school bus,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(38),NameResp_TEXT,38,calculator,calculator,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(38),NameResp_TEXT,38,calculator,floppy disk,0
R_81i04UQTtFxOXlz,NameResp_TEXT(38),NameResp_TEXT,38,calculator,a refrigerator ,0
R_aflUaQ1v901DTZb,NameResp_TEXT(38),NameResp_TEXT,38,calculator,car,0
