subj_id,qual_col,TextResp,measure,row,Name,AiMatched
R_aWcEn0nidpymQER,NameResp_TEXT(35),cage ,NameResp_TEXT,35,crib,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(35),building,NameResp_TEXT,35,crib,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(35),a crib,NameResp_TEXT,35,crib,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(35),,NameResp_TEXT,35,crib,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(36),video camera,NameResp_TEXT,36,camcoder,0
R_0NWkLPKVngfskaV,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(36),oven,NameResp_TEXT,36,camcoder,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_5uoQgdmI1psnW97,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_03dyKKqahwimd1z,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(36),train,NameResp_TEXT,36,camcoder,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(36),video camera,NameResp_TEXT,36,camcoder,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(36),Glasses,NameResp_TEXT,36,camcoder,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(36),video camera,NameResp_TEXT,36,camcoder,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(36),a person on a type writer,NameResp_TEXT,36,camcoder,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(36),video camera,NameResp_TEXT,36,camcoder,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(36),camera,NameResp_TEXT,36,camcoder,0
R_81i04UQTtFxOXlz,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_aflUaQ1v901DTZb,NameResp_TEXT(36),room in a house,NameResp_TEXT,36,camcoder,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(36),camera,NameResp_TEXT,36,camcoder,0
R_9movxfJr3JHx4c5,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(36),a building,NameResp_TEXT,36,camcoder,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(36),video camera,NameResp_TEXT,36,camcoder,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(36),guy playing piano,NameResp_TEXT,36,camcoder,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(36),buildings,NameResp_TEXT,36,camcoder,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(36),"The left side looks like a room with bunkbeds, and the right side looks like there is a mirror from a large vehicle",NameResp_TEXT,36,camcoder,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_9KSFfd62afsuieF,NameResp_TEXT(36),glasses,NameResp_TEXT,36,camcoder,0
R_02GRIQd5MDRenPf,NameResp_TEXT(36),camera,NameResp_TEXT,36,camcoder,0
R_bjv98vU4STp6zQx,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(36),camera ,NameResp_TEXT,36,camcoder,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_cGTSCS88UP99f0x,NameResp_TEXT(36),elephant with glasses and a gun,NameResp_TEXT,36,camcoder,0
R_6ujqTETwTzRExX7,NameResp_TEXT(36),pinball machines,NameResp_TEXT,36,camcoder,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(36),a man with a huge pair of sunglasses in front of him,NameResp_TEXT,36,camcoder,0
R_aWcEn0nidpymQER,NameResp_TEXT(36),video camera ,NameResp_TEXT,36,camcoder,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(36),monster,NameResp_TEXT,36,camcoder,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(36),people standing by windows,NameResp_TEXT,36,camcoder,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(36),,NameResp_TEXT,36,camcoder,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(37),bell,NameResp_TEXT,37,trophy,0
R_0NWkLPKVngfskaV,NameResp_TEXT(37),two dogs,NameResp_TEXT,37,trophy,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(37),chalice,NameResp_TEXT,37,trophy,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_5uoQgdmI1psnW97,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_03dyKKqahwimd1z,NameResp_TEXT(37),man's face,NameResp_TEXT,37,trophy,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(37),lamp,NameResp_TEXT,37,trophy,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(37),a man offering something,NameResp_TEXT,37,trophy,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(37),chalice,NameResp_TEXT,37,trophy,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(37),Rabbit in a suit,NameResp_TEXT,37,trophy,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(37),hourglass,NameResp_TEXT,37,trophy,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(37),multiple faces,NameResp_TEXT,37,trophy,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(37),my future,NameResp_TEXT,37,trophy,0
R_81i04UQTtFxOXlz,NameResp_TEXT(37),hot air balloon ,NameResp_TEXT,37,trophy,0
R_aflUaQ1v901DTZb,NameResp_TEXT(37),gumball machine,NameResp_TEXT,37,trophy,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(37),lamp,NameResp_TEXT,37,trophy,0
R_9movxfJr3JHx4c5,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(37),a mans face,NameResp_TEXT,37,trophy,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(37),Man presenting trophy,NameResp_TEXT,37,trophy,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(37),close up man's face,NameResp_TEXT,37,trophy,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(37),man,NameResp_TEXT,37,trophy,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(37),man,NameResp_TEXT,37,trophy,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(37),Person with trophy ,NameResp_TEXT,37,trophy,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(37),face,NameResp_TEXT,37,trophy,0
R_9KSFfd62afsuieF,NameResp_TEXT(37),dress,NameResp_TEXT,37,trophy,0
R_02GRIQd5MDRenPf,NameResp_TEXT(37),lamp,NameResp_TEXT,37,trophy,0
R_bjv98vU4STp6zQx,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(37),face,NameResp_TEXT,37,trophy,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(37),king,NameResp_TEXT,37,trophy,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_cGTSCS88UP99f0x,NameResp_TEXT(37),man holding a goblet,NameResp_TEXT,37,trophy,0
R_6ujqTETwTzRExX7,NameResp_TEXT(37),a man,NameResp_TEXT,37,trophy,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_aWcEn0nidpymQER,NameResp_TEXT(37),train ,NameResp_TEXT,37,trophy,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(37),glass,NameResp_TEXT,37,trophy,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(37),hourglass,NameResp_TEXT,37,trophy,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(37),,NameResp_TEXT,37,trophy,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(38),,NameResp_TEXT,38,calculator,0
R_0NWkLPKVngfskaV,NameResp_TEXT(38),desk,NameResp_TEXT,38,calculator,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(38),calculator,NameResp_TEXT,38,calculator,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(38),,NameResp_TEXT,38,calculator,0
R_5uoQgdmI1psnW97,NameResp_TEXT(38),a calculator,NameResp_TEXT,38,calculator,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(38),a carraige,NameResp_TEXT,38,calculator,0
R_03dyKKqahwimd1z,NameResp_TEXT(38),truck,NameResp_TEXT,38,calculator,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(38),pager,NameResp_TEXT,38,calculator,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(38),,NameResp_TEXT,38,calculator,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(38),car,NameResp_TEXT,38,calculator,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(38),car,NameResp_TEXT,38,calculator,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(38),bus,NameResp_TEXT,38,calculator,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(38),floppy disk,NameResp_TEXT,38,calculator,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(38),truck,NameResp_TEXT,38,calculator,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(38),car,NameResp_TEXT,38,calculator,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(38),a school bus,NameResp_TEXT,38,calculator,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(38),calculator,NameResp_TEXT,38,calculator,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(38),,NameResp_TEXT,38,calculator,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(38),floppy disk,NameResp_TEXT,38,calculator,0
R_81i04UQTtFxOXlz,NameResp_TEXT(38),a refrigerator ,NameResp_TEXT,38,calculator,0
R_aflUaQ1v901DTZb,NameResp_TEXT(38),car,NameResp_TEXT,38,calculator,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(38),,NameResp_TEXT,38,calculator,0
R_9movxfJr3JHx4c5,NameResp_TEXT(38),gas pump,NameResp_TEXT,38,calculator,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(38),shield,NameResp_TEXT,38,calculator,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(38),robot,NameResp_TEXT,38,calculator,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(38),a car driving offroad,NameResp_TEXT,38,calculator,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(38),typewriter,NameResp_TEXT,38,calculator,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(38),car,NameResp_TEXT,38,calculator,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(38),phone ,NameResp_TEXT,38,calculator,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(38),old car,NameResp_TEXT,38,calculator,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(38),,NameResp_TEXT,38,calculator,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(38),,NameResp_TEXT,38,calculator,0
R_9KSFfd62afsuieF,NameResp_TEXT(38),lion,NameResp_TEXT,38,calculator,0
R_02GRIQd5MDRenPf,NameResp_TEXT(38),calculator,NameResp_TEXT,38,calculator,1
R_bjv98vU4STp6zQx,NameResp_TEXT(38),,NameResp_TEXT,38,calculator,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(38),building,NameResp_TEXT,38,calculator,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(38),truck,NameResp_TEXT,38,calculator,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(38),,NameResp_TEXT,38,calculator,0
R_cGTSCS88UP99f0x,NameResp_TEXT(38),,NameResp_TEXT,38,calculator,0
R_6ujqTETwTzRExX7,NameResp_TEXT(38),a truck,NameResp_TEXT,38,calculator,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(38),,NameResp_TEXT,38,calculator,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(38),Calculator,NameResp_TEXT,38,calculator,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(38),a buggy crash,NameResp_TEXT,38,calculator,0
R_aWcEn0nidpymQER,NameResp_TEXT(38),bus,NameResp_TEXT,38,calculator,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(38),calculator,NameResp_TEXT,38,calculator,1
R_6zhc96D1g2EpM2h,NameResp_TEXT(38),dog face and a book,NameResp_TEXT,38,calculator,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(38),,NameResp_TEXT,38,calculator,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_0NWkLPKVngfskaV,NameResp_TEXT(39),group of people,NameResp_TEXT,39,tennisracket,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_5uoQgdmI1psnW97,NameResp_TEXT(39),a tadpole,NameResp_TEXT,39,tennisracket,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_03dyKKqahwimd1z,NameResp_TEXT(39),tennis racket,NameResp_TEXT,39,tennisracket,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(39),tennis racket,NameResp_TEXT,39,tennisracket,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(39),tennis racket,NameResp_TEXT,39,tennisracket,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(39),tennis racket,NameResp_TEXT,39,tennisracket,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(39),tennis racket,NameResp_TEXT,39,tennisracket,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(39),a tennis racket ,NameResp_TEXT,39,tennisracket,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(39),alien,NameResp_TEXT,39,tennisracket,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(39),egg salad,NameResp_TEXT,39,tennisracket,0
R_81i04UQTtFxOXlz,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_aflUaQ1v901DTZb,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_9movxfJr3JHx4c5,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(39),reflection in a mirror,NameResp_TEXT,39,tennisracket,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(39),mirror,NameResp_TEXT,39,tennisracket,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(39),hair brush,NameResp_TEXT,39,tennisracket,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(39),fish,NameResp_TEXT,39,tennisracket,0
R_9KSFfd62afsuieF,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_02GRIQd5MDRenPf,NameResp_TEXT(39),faces,NameResp_TEXT,39,tennisracket,0
R_bjv98vU4STp6zQx,NameResp_TEXT(39),tennis racket,NameResp_TEXT,39,tennisracket,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(39),fish,NameResp_TEXT,39,tennisracket,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_cGTSCS88UP99f0x,NameResp_TEXT(39),beatles,NameResp_TEXT,39,tennisracket,0
R_6ujqTETwTzRExX7,NameResp_TEXT(39),dog with bone,NameResp_TEXT,39,tennisracket,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_aWcEn0nidpymQER,NameResp_TEXT(39),turtle,NameResp_TEXT,39,tennisracket,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(39),ant,NameResp_TEXT,39,tennisracket,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(39),,NameResp_TEXT,39,tennisracket,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_0NWkLPKVngfskaV,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(40),,NameResp_TEXT,40,butterfly,0
R_5uoQgdmI1psnW97,NameResp_TEXT(40),a butterfly,NameResp_TEXT,40,butterfly,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(40),a butterfly,NameResp_TEXT,40,butterfly,0
R_03dyKKqahwimd1z,NameResp_TEXT(40),,NameResp_TEXT,40,butterfly,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(40),,NameResp_TEXT,40,butterfly,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(40),,NameResp_TEXT,40,butterfly,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(40),Owl,NameResp_TEXT,40,butterfly,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(40),a butterfly,NameResp_TEXT,40,butterfly,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_dbuBKRXlnjouSRD,NameResp_TEXT(40),buttefly,NameResp_TEXT,40,butterfly,0
R_81i04UQTtFxOXlz,NameResp_TEXT(40),a butterfly,NameResp_TEXT,40,butterfly,0
R_aflUaQ1v901DTZb,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_9movxfJr3JHx4c5,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_6zZuvVsaXiYicmh,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_7Os34FuyUOKUtAV,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_6tIMcOQsORkQnuB,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_cAPsFbVcU6FKEpT,NameResp_TEXT(40),angry animal faces,NameResp_TEXT,40,butterfly,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(40),Butterfly ,NameResp_TEXT,40,butterfly,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_9KSFfd62afsuieF,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_02GRIQd5MDRenPf,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_bjv98vU4STp6zQx,NameResp_TEXT(40),,NameResp_TEXT,40,butterfly,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(40),man,NameResp_TEXT,40,butterfly,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(40),butterfly ,NameResp_TEXT,40,butterfly,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(40),an angel and boat,NameResp_TEXT,40,butterfly,0
R_cGTSCS88UP99f0x,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_6ujqTETwTzRExX7,NameResp_TEXT(40),dragonfly,NameResp_TEXT,40,butterfly,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(40),,NameResp_TEXT,40,butterfly,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(40),,NameResp_TEXT,40,butterfly,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_aWcEn0nidpymQER,NameResp_TEXT(40),butterfly ,NameResp_TEXT,40,butterfly,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(40),butterfly,NameResp_TEXT,40,butterfly,1
R_6zhc96D1g2EpM2h,NameResp_TEXT(40),a butterfly,NameResp_TEXT,40,butterfly,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(40),,NameResp_TEXT,40,butterfly,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(41),,NameResp_TEXT,41,stapler,0
R_0NWkLPKVngfskaV,NameResp_TEXT(41),,NameResp_TEXT,41,stapler,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(41),stairs,NameResp_TEXT,41,stapler,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(41),,NameResp_TEXT,41,stapler,0
R_5uoQgdmI1psnW97,NameResp_TEXT(41),a piano,NameResp_TEXT,41,stapler,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(41),,NameResp_TEXT,41,stapler,0
R_03dyKKqahwimd1z,NameResp_TEXT(41),stairs,NameResp_TEXT,41,stapler,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(41),,NameResp_TEXT,41,stapler,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(41),,NameResp_TEXT,41,stapler,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(41),,NameResp_TEXT,41,stapler,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(41),city,NameResp_TEXT,41,stapler,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(41),stapler,NameResp_TEXT,41,stapler,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(41),harmonica,NameResp_TEXT,41,stapler,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(41),Building,NameResp_TEXT,41,stapler,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(41),piano,NameResp_TEXT,41,stapler,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(41),shelves in a house,NameResp_TEXT,41,stapler,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(41),stapler,NameResp_TEXT,41,stapler,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(41),,NameResp_TEXT,41,stapler,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(41),stapler,NameResp_TEXT,41,stapler,1
R_81i04UQTtFxOXlz,NameResp_TEXT(41),bus in city with tall buiildings,NameResp_TEXT,41,stapler,0
R_aflUaQ1v901DTZb,NameResp_TEXT(41),bookcase,NameResp_TEXT,41,stapler,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(41),,NameResp_TEXT,41,stapler,0
R_9movxfJr3JHx4c5,NameResp_TEXT(41),city,NameResp_TEXT,41,stapler,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(41),building,NameResp_TEXT,41,stapler,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(41),,NameResp_TEXT,41,stapler,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(41),outside of building,NameResp_TEXT,41,stapler,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(41),Ancient Ruins ,NameResp_TEXT,41,stapler,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(41),city skyline,NameResp_TEXT,41,stapler,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(41),piano,NameResp_TEXT,41,stapler,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(41),,NameResp_TEXT,41,stapler,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(41),Room with shelves and door ,NameResp_TEXT,41,stapler,0
